gene,uniprot,family,chembl_id,smiles,assay_type,value_nm,pchembl,source,pKd
AKT1,P31749,AKT,CHEMBL377771,N[C@H](COc1cncc(-c2nc(-c3ccncc3)cs2)c1)Cc1ccccc1,IC50,9870.0,5.01,ChEMBL,5.01
AKT1,P31749,AKT,CHEMBL414861,N[C@H](COc1cncc(NC(=O)c2ccncc2)c1)Cc1ccccc1,IC50,31950.0,4.5,ChEMBL,4.5
AKT1,P31749,AKT,CHEMBL208499,N[C@H](COc1cncc(C(=O)Nc2ccncc2)c1)Cc1c[nH]c2ccccc12,IC50,2020.0,5.7,ChEMBL,5.7
AKT1,P31749,AKT,CHEMBL205349,N[C@H](COc1cncc(C#Cc2cccnc2)c1)Cc1c[nH]c2ccccc12,IC50,25200.0,4.6,ChEMBL,4.6
AKT1,P31749,AKT,CHEMBL206208,N[C@H](COc1cncc(C#Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,IC50,210.0,6.68,ChEMBL,6.68
AKT1,P31749,AKT,CHEMBL383541,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,IC50,14.0,7.85,ChEMBL,7.85
AKT1,P31749,AKT,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,1.5,8.82,ChEMBL,8.82
AKT1,P31749,AKT,CHEMBL383264,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,IC50,2.0,8.7,ChEMBL,8.7
AKT1,P31749,AKT,CHEMBL380196,Nc1c(-c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccc2cnccc12,IC50,15.0,7.82,ChEMBL,7.82
AKT1,P31749,AKT,CHEMBL210390,Nc1cc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc2cn1,IC50,3.4,8.47,ChEMBL,8.47
AKT1,P31749,AKT,CHEMBL378211,N[C@H](COc1cncc(-c2ccc3cnc(C#Cc4ccccc4)cc3c2)c1)Cc1c[nH]c2ccccc12,IC50,56.0,7.25,ChEMBL,7.25
AKT1,P31749,AKT,CHEMBL378714,CC#Cc1cc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc2cn1,IC50,180.0,6.75,ChEMBL,6.75
AKT1,P31749,AKT,CHEMBL209564,N[C@H](COc1cncc(-c2ccc3cnc(-c4ccncc4)cc3c2)c1)Cc1c[nH]c2ccccc12,IC50,122.0,6.91,ChEMBL,6.91
AKT1,P31749,AKT,CHEMBL210544,N[C@H](COc1cncc(-c2ccc3cnc(-c4ccccc4)cc3c2)c1)Cc1c[nH]c2ccccc12,IC50,305.0,6.52,ChEMBL,6.52
AKT1,P31749,AKT,CHEMBL210333,N[C@H](COc1cncc(-c2ccc3cnc(-c4ccco4)cc3c2)c1)Cc1c[nH]c2ccccc12,IC50,57.0,7.24,ChEMBL,7.24
AKT1,P31749,AKT,CHEMBL377764,C=Cc1cc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc2cn1,IC50,22.0,7.66,ChEMBL,7.66
AKT1,P31749,AKT,CHEMBL206924,CCc1cc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc2cn1,IC50,144.0,6.84,ChEMBL,6.84
AKT1,P31749,AKT,CHEMBL381273,N#Cc1cc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc2cn1,IC50,640.0,6.19,ChEMBL,6.19
AKT1,P31749,AKT,CHEMBL210783,N[C@H](COc1cncc(-c2ccc3cnc(Cl)cc3c2)c1)Cc1c[nH]c2ccccc12,IC50,407.0,6.39,ChEMBL,6.39
AKT1,P31749,AKT,CHEMBL210246,N[C@H](COc1cncc(-c2ccc3cnc(F)cc3c2)c1)Cc1c[nH]c2ccccc12,IC50,3.5,8.46,ChEMBL,8.46
AKT1,P31749,AKT,CHEMBL208962,Nc1nccc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc12,IC50,160.0,6.8,ChEMBL,6.8
AKT1,P31749,AKT,CHEMBL210337,COc1nccc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc12,IC50,39500.0,4.4,ChEMBL,4.4
AKT1,P31749,AKT,CHEMBL208014,N[C@H](COc1cncc(-c2ccc3c(Cl)nccc3c2)c1)Cc1c[nH]c2ccccc12,IC50,778.0,6.11,ChEMBL,6.11
AKT1,P31749,AKT,CHEMBL207215,N[C@H](COc1cncc(-c2ccc3c(O)nccc3c2)c1)Cc1c[nH]c2ccccc12,IC50,1240.0,5.91,ChEMBL,5.91
AKT1,P31749,AKT,CHEMBL210093,N[C@H](COc1cncc(-c2ccc3c(F)nccc3c2)c1)Cc1c[nH]c2ccccc12,IC50,227.0,6.64,ChEMBL,6.64
AKT1,P31749,AKT,CHEMBL210628,N#C/C=C/c1c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cncc1-c1ccc2cnccc2c1,IC50,697.0,6.16,ChEMBL,6.16
AKT1,P31749,AKT,CHEMBL378116,Cc1c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cncc1-c1ccc2cnccc2c1,IC50,84.0,7.08,ChEMBL,7.08
AKT1,P31749,AKT,CHEMBL210089,N[C@H](COc1cc(-c2ccc3cnccc3c2)cnc1Cl)Cc1c[nH]c2ccccc12,IC50,12.0,7.92,ChEMBL,7.92
AKT1,P31749,AKT,CHEMBL207545,N[C@H](COc1cnc(C#Cc2ccccc2)c(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,IC50,1240.0,5.91,ChEMBL,5.91
AKT1,P31749,AKT,CHEMBL207544,C#Cc1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1,IC50,0.8,9.1,ChEMBL,9.1
AKT1,P31749,AKT,CHEMBL378843,N[C@H](COc1cnc(-c2ccco2)c(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,IC50,1.5,8.82,ChEMBL,8.82
AKT1,P31749,AKT,CHEMBL209513,C=Cc1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1,IC50,2.0,8.7,ChEMBL,8.7
AKT1,P31749,AKT,CHEMBL379209,N#Cc1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1,IC50,4.6,8.34,ChEMBL,8.34
AKT1,P31749,AKT,CHEMBL378963,N[C@H](COc1cnc(Cl)c(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,IC50,1.8,8.74,ChEMBL,8.74
AKT1,P31749,AKT,CHEMBL208961,Cc1cc(-c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)cc2ccncc12,IC50,995.0,6.0,ChEMBL,6.0
AKT1,P31749,AKT,CHEMBL210954,CC(C)(Cc1ccco1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,0.17,9.77,ChEMBL,9.77
AKT1,P31749,AKT,CHEMBL209826,CC(C)(Cc1cccs1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,0.9,9.05,ChEMBL,9.05
AKT1,P31749,AKT,CHEMBL380004,CCc1c(C)[nH]c(CC(C)(C)C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)c1C,IC50,40.3,7.39,ChEMBL,7.39
AKT1,P31749,AKT,CHEMBL210209,CC(C)(Cc1ncc[nH]1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,7.2,8.14,ChEMBL,8.14
AKT1,P31749,AKT,CHEMBL210237,CC(C)(Cc1c[nH]c2ccccc12)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,153.0,6.82,ChEMBL,6.82
AKT1,P31749,AKT,CHEMBL210940,CC(C)(Cc1cc[nH]c1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,1.2,8.92,ChEMBL,8.92
AKT1,P31749,AKT,CHEMBL426140,Cc1ccc(CC(C)(C)C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)o1,IC50,0.7,9.15,ChEMBL,9.15
AKT1,P31749,AKT,CHEMBL211065,Cc1cc(CC(C)(C)C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)oc1C,IC50,10.0,8.0,ChEMBL,8.0
AKT1,P31749,AKT,CHEMBL379963,Cn1cccc1CC(C)(C)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,8.2,8.09,ChEMBL,8.09
AKT1,P31749,AKT,CHEMBL207139,CC(C)(CC1CCCN1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,660.0,6.18,ChEMBL,6.18
AKT1,P31749,AKT,CHEMBL377603,CC(C)(Cc1ccc[nH]1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,1.5,8.82,ChEMBL,8.82
AKT1,P31749,AKT,CHEMBL211774,CC(C)(Cc1ccccn1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,10.3,7.99,ChEMBL,7.99
AKT1,P31749,AKT,CHEMBL211690,CC(C)(Cc1cccnc1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,10.4,7.98,ChEMBL,7.98
AKT1,P31749,AKT,CHEMBL438431,CC(C)(Cc1ccc(Cl)cc1Cl)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,352.0,6.45,ChEMBL,6.45
AKT1,P31749,AKT,CHEMBL210034,CC(C)(Cc1ccccc1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,5.9,8.23,ChEMBL,8.23
AKT1,P31749,AKT,CHEMBL378827,CC(C)(CC1CC1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,IC50,3.3,8.48,ChEMBL,8.48
AKT1,P31749,AKT,CHEMBL212067,O=C1Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(F)(F)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2C1(F)F,IC50,1.5,8.82,ChEMBL,8.82
AKT1,P31749,AKT,CHEMBL211932,CC(C)=C1C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(=C(C)C)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21,IC50,52.7,7.28,ChEMBL,7.28
AKT1,P31749,AKT,CHEMBL383264,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,IC50,2.0,8.7,ChEMBL,8.7
AKT1,P31749,AKT,CHEMBL211224,c1ccc2c(C[C@@H](COc3cncc(-c4cc5cnccc5s4)c3)Nc3cc4cnccc4s3)c[nH]c2c1,IC50,488.0,6.31,ChEMBL,6.31
AKT1,P31749,AKT,CHEMBL209005,O=C1Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(Cc4ccccc4)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2C1Cc1ccccc1,IC50,1020.0,5.99,ChEMBL,5.99
AKT1,P31749,AKT,CHEMBL379576,CCC1C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(CC)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21,IC50,80.0,7.1,ChEMBL,7.1
AKT1,P31749,AKT,CHEMBL208761,CC1C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(C)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21,IC50,4.0,8.4,ChEMBL,8.4
AKT1,P31749,AKT,CHEMBL211011,CC1(C)C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(C)(C)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21,IC50,24.6,7.61,ChEMBL,7.61
AKT1,P31749,AKT,CHEMBL378977,O=S1(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)NS(=O)(=O)N5)c3)Cc3c[nH]c4ccccc34)cc2N1,IC50,15600.0,4.81,ChEMBL,4.81
AKT1,P31749,AKT,CHEMBL209503,Oc1nc2ccc(N[C@H](COc3cncc(-c4ccc5nc(O)sc5c4)c3)Cc3c[nH]c4ccccc34)cc2s1,IC50,4.3,8.37,ChEMBL,8.37
AKT1,P31749,AKT,CHEMBL209281,Oc1nc2ccc(N[C@H](COc3cncc(-c4ccc5nc(O)oc5c4)c3)Cc3c[nH]c4ccccc34)cc2o1,IC50,7.4,8.13,ChEMBL,8.13
AKT1,P31749,AKT,CHEMBL263512,N#CCn1c(O)nc2cc(N[C@H](COc3cncc(-c4ccc5c(c4)nc(O)n5CC#N)c3)Cc3c[nH]c4ccccc34)ccc21,IC50,20700.0,4.68,ChEMBL,4.68
PIK3CA,P42336,PIK3,CHEMBL435507,CC1CN(c2cc(=O)c3ccc4ccccc4c3o2)CCO1,IC50,2400.0,5.62,ChEMBL,5.62
PIK3CA,P42336,PIK3,CHEMBL428496,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,Ki,120.0,6.92,ChEMBL,6.92
PIK3CA,P42336,PIK3,CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,Ki,6000.0,5.22,ChEMBL,5.22
PIK3CA,P42336,PIK3,CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,IC50,2300.0,5.64,ChEMBL,5.64
PIK3CA,P42336,PIK3,CHEMBL104468,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,IC50,13000.0,4.89,ChEMBL,4.89
PIK3CA,P42336,PIK3,CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,IC50,2300.0,5.64,ChEMBL,5.64
PIK3CA,P42336,PIK3,CHEMBL104468,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,IC50,13000.0,4.89,ChEMBL,4.89
PIK3CA,P42336,PIK3,CHEMBL188678,O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12,IC50,5000.0,5.3,ChEMBL,5.3
PIK3CA,P42336,PIK3,CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,IC50,720.0,6.14,ChEMBL,6.14
PIK3CA,P42336,PIK3,CHEMBL379156,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(F)cc3O)o2)S1,IC50,940.0,6.03,ChEMBL,6.03
PIK3CA,P42336,PIK3,CHEMBL428496,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,IC50,1.0,9.0,ChEMBL,9.0
PIK3CA,P42336,PIK3,CHEMBL437688,O=C1NC(=S)S/C1=C\c1ccc(-c2cc([N+](=O)[O-])ccc2O)o1,IC50,600.0,6.22,ChEMBL,6.22
PIK3CA,P42336,PIK3,CHEMBL209159,O=C1NC(=O)/C(=C/c2ccc(-c3cc(F)cc(F)c3O)s2)S1,IC50,340.0,6.47,ChEMBL,6.47
PIK3CA,P42336,PIK3,CHEMBL211068,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3F)o2)S1,IC50,1000.0,6.0,ChEMBL,6.0
PIK3CA,P42336,PIK3,CHEMBL208696,O=C1NC(=O)/C(=C/c2ccc(-c3cc(C(=O)O)ccc3O)o2)S1,IC50,1350.0,5.87,ChEMBL,5.87
PIK3CA,P42336,PIK3,CHEMBL210991,O=C1NC(=O)/C(=C/c2ccc(-c3cccc([N+](=O)[O-])c3O)o2)S1,IC50,1250.0,5.9,ChEMBL,5.9
PIK3CA,P42336,PIK3,CHEMBL211819,O=C1NC(=O)/C(=C/c2ccc(-c3cc(O)ccc3O)o2)S1,IC50,100.0,7.0,ChEMBL,7.0
PIK3CA,P42336,PIK3,CHEMBL377104,Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1,IC50,500.0,6.3,ChEMBL,6.3
PIK3CA,P42336,PIK3,CHEMBL211768,O=C1NC(=O)/C(=C/c2ccc(-c3cc(OC(F)(F)F)ccc3O)o2)S1,IC50,600.0,6.22,ChEMBL,6.22
PIK3CA,P42336,PIK3,CHEMBL378999,N#Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1,IC50,220.0,6.66,ChEMBL,6.66
PIK3CA,P42336,PIK3,CHEMBL212119,O=C1NC(=O)/C(=C/c2ccc(-c3cc(Cl)ccc3O)o2)S1,IC50,545.0,6.26,ChEMBL,6.26
PIK3CA,P42336,PIK3,CHEMBL377175,O=C1NC(=O)/C(=C/c2ccc(-c3cc(F)ccc3O)o2)S1,IC50,455.0,6.34,ChEMBL,6.34
PIK3CA,P42336,PIK3,CHEMBL377152,COC(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c(O)c1,IC50,210.0,6.68,ChEMBL,6.68
PIK3CA,P42336,PIK3,CHEMBL211173,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3O)o2)S1,IC50,190.0,6.72,ChEMBL,6.72
PIK3CA,P42336,PIK3,CHEMBL376984,O=C1NC(=O)/C(=C/c2ccc(-c3cccnc3)o2)S1,IC50,630.0,6.2,ChEMBL,6.2
PIK3CA,P42336,PIK3,CHEMBL378528,O=C1NC(=O)/C(=C/c2ccc(-c3ccccn3)o2)S1,IC50,185.0,6.73,ChEMBL,6.73
PIK3CA,P42336,PIK3,CHEMBL209193,O=C1NC(=O)/C(=C/c2ccc(-c3ccc4c(c3)OCO4)o2)S1,IC50,20000.0,4.7,ChEMBL,4.7
PIK3CA,P42336,PIK3,CHEMBL211759,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3)o2)S1,IC50,3600.0,5.44,ChEMBL,5.44
PIK3CA,P42336,PIK3,CHEMBL208662,O=C1NC(=O)/C(=C/c2ccc(-c3cccc(O)c3)o2)S1,IC50,1800.0,5.75,ChEMBL,5.75
PIK3CA,P42336,PIK3,CHEMBL208652,O=C1NC(=O)/C(=C/c2ccc(-c3ccccc3O)o2)S1,IC50,330.0,6.48,ChEMBL,6.48
PIK3CA,P42336,PIK3,CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,IC50,630.0,6.2,ChEMBL,6.2
PIK3CA,P42336,PIK3,CHEMBL534951,Cl.O=C(O)COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,IC50,24.0,7.62,ChEMBL,7.62
PIK3CA,P42336,PIK3,CHEMBL3215760,Cl.Cl.c1cc(OCCN2CCSCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,IC50,79.0,7.1,ChEMBL,7.1
PIK3CA,P42336,PIK3,CHEMBL3216006,Cl.Cl.c1cc(OCCN2CCOCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,IC50,16.0,7.8,ChEMBL,7.8
PIK3CA,P42336,PIK3,CHEMBL3216005,Cl.Cl.c1cc(OCCN2CCCCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,IC50,170.0,6.77,ChEMBL,6.77
PIK3CA,P42336,PIK3,CHEMBL537877,COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1.Cl,IC50,100.0,7.0,ChEMBL,7.0
PIK3CA,P42336,PIK3,CHEMBL3216649,Cl.Cl.Nc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,IC50,140.0,6.85,ChEMBL,6.85
PIK3CA,P42336,PIK3,CHEMBL541906,Cl.Oc1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,IC50,26.0,7.58,ChEMBL,7.58
PIK3CA,P42336,PIK3,CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,IC50,3.6,8.44,ChEMBL,8.44
PIK3CA,P42336,PIK3,CHEMBL390623,Oc1ccccc1-c1nc(N2CCOCC2)c2oc3ncccc3c2n1,IC50,400.0,6.4,ChEMBL,6.4
PIK3CA,P42336,PIK3,CHEMBL541647,Cl.c1ccc2c(c1)sc1c(N3CCOCC3)ncnc12,IC50,2400.0,5.62,ChEMBL,5.62
PIK3CA,P42336,PIK3,CHEMBL388480,c1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,IC50,160.0,6.8,ChEMBL,6.8
PIK3CA,P42336,PIK3,CHEMBL230239,c1ccc(-c2nc(N3CCOCC3)c3sc4ncccc4c3n2)cc1,IC50,1700.0,5.77,ChEMBL,5.77
PIK3CA,P42336,PIK3,CHEMBL230131,c1cnc2oc3c(N4CCOCC4)ncnc3c2c1,IC50,560.0,6.25,ChEMBL,6.25
PIK3CA,P42336,PIK3,CHEMBL390850,c1cnc2sc3c(N4CCOCC4)ncnc3c2c1,IC50,1400.0,5.85,ChEMBL,5.85
PIK3CA,P42336,PIK3,CHEMBL541643,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,IC50,2.5,8.6,ChEMBL,8.6
PIK3CA,P42336,PIK3,CHEMBL230011,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,IC50,1300.0,5.89,ChEMBL,5.89
PIK3CA,P42336,PIK3,CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,IC50,7.8,8.11,ChEMBL,8.11
PIK3CA,P42336,PIK3,CHEMBL239050,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccccn12,IC50,860.0,6.07,ChEMBL,6.07
PIK3CA,P42336,PIK3,CHEMBL240336,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2ccc(Br)cc12,IC50,2200.0,5.66,ChEMBL,5.66
PIK3CA,P42336,PIK3,CHEMBL240335,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2ccccc12,IC50,800.0,6.1,ChEMBL,6.1
PIK3CA,P42336,PIK3,CHEMBL393747,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1ccnc2ccccc12,IC50,2300.0,5.64,ChEMBL,5.64
PIK3CA,P42336,PIK3,CHEMBL392070,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1onc2ccccc12,IC50,5000.0,5.3,ChEMBL,5.3
PIK3CA,P42336,PIK3,CHEMBL272265,N#CCc1ccc(-n2cnc3cnc4ccc(C#Cc5cccnc5)cc4c32)cc1,IC50,64.0,7.19,ChEMBL,7.19
PIK3CA,P42336,PIK3,CHEMBL255592,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(C#Cc4cccnc4)ccc3ncc21,IC50,72.0,7.14,ChEMBL,7.14
PIK3CA,P42336,PIK3,CHEMBL270638,Cc1nc2cnc3ccc(C#Cc4cccnc4)cc3c2n1-c1ccc(C(C)C#N)cc1,IC50,56.0,7.25,ChEMBL,7.25
PIK3CA,P42336,PIK3,CHEMBL272197,CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)[C@@H](O)CC[C@@H]12)CC,IC50,382.0,6.42,ChEMBL,6.42
PIK3CA,P42336,PIK3,CHEMBL270039,COC[C@H]1OC(=O)/C(=C/N2CCCCC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,104.0,6.98,ChEMBL,6.98
PIK3CA,P42336,PIK3,CHEMBL260313,COC[C@H]1OC(=O)/C(=C/N2CCC(=O)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,60.0,7.22,ChEMBL,7.22
PIK3CA,P42336,PIK3,CHEMBL411950,COC[C@H]1OC(=O)/C(=C/N2CCOCC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,37.0,7.43,ChEMBL,7.43
PIK3CA,P42336,PIK3,CHEMBL405230,COC[C@H]1OC(=O)/C(=C/N2CCC(N3CCCCC3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,63.0,7.2,ChEMBL,7.2
PIK3CA,P42336,PIK3,CHEMBL410071,COC[C@H]1OC(=O)/C(=C/N2CCC(C(=O)O)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,33.0,7.48,ChEMBL,7.48
PIK3CA,P42336,PIK3,CHEMBL273038,COC[C@H]1OC(=O)/C(=C/N2CCC(C(=O)OC)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,31.0,7.51,ChEMBL,7.51
PIK3CA,P42336,PIK3,CHEMBL270553,COC[C@H]1OC(=O)/C(=C/N2CCC(c3ccccc3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,172.0,6.76,ChEMBL,6.76
PIK3CA,P42336,PIK3,CHEMBL408074,COC[C@H]1OC(=O)/C(=C/N2CCN(CCCN3CCOCC3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,45.0,7.35,ChEMBL,7.35
PIK3CA,P42336,PIK3,CHEMBL271982,COC[C@H]1OC(=O)/C(=C/N2CCN(CCN3CCOCC3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,78.0,7.11,ChEMBL,7.11
PIK3CA,P42336,PIK3,CHEMBL271780,COC[C@H]1OC(=O)/C(=C/N2CCN(CCCN(C)C)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,38.0,7.42,ChEMBL,7.42
PIK3CA,P42336,PIK3,CHEMBL410637,COC[C@H]1OC(=O)/C(=C/N2CCN(C)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,IC50,90.0,7.05,ChEMBL,7.05
